Date,Open,High,Low,Close,Volume,SMA(7) 
2006-08-16,3.4475,3.4775,3.4388,3.4625,773600,3.376785714285719
2006-08-17,3.4625,3.5175,3.445,3.485,1334400,3.392671428571433
2006-08-18,3.485,3.4925,3.2962,3.365,1881600,3.3980285714285756
2006-08-21,3.3462,3.3875,3.3075,3.3388,1456000,3.392857142857147
2006-08-22,3.3388,3.4025,3.3388,3.3838,994400,3.401800000000004
2006-08-23,3.3838,3.4275,3.175,3.1938,1262400,3.3823428571428606
2006-08-24,3.19,3.2175,3.1275,3.1538,980800,3.3403857142857176
2006-08-25,3.1538,3.235,3.1512,3.195,734400,3.3021714285714325
2006-08-28,3.1962,3.3112,3.1962,3.2812,724800,3.273057142857147
2006-08-29,3.2875,3.3812,3.2612,3.3775,856800,3.274842857142861
2006-08-30,3.3838,3.4075,3.3488,3.3762,724800,3.2801857142857185
2006-08-31,3.3875,3.415,3.3438,3.3662,1893600,3.277671428571433
2006-09-01,3.385,3.415,3.3712,3.4075,876800,3.308200000000004
2006-09-05,3.4062,3.4338,3.395,3.4212,998400,3.3464000000000036
2006-09-06,3.4212,3.4288,3.3388,3.3462,668000,3.3680000000000034
2006-09-07,3.3462,3.3862,3.325,3.3488,1388000,3.3776571428571462
2006-09-08,3.3562,3.4175,3.3338,3.3675,718400,3.3762285714285745
2006-09-11,3.3688,3.3938,3.3175,3.355,647200,3.3732000000000033
2006-09-12,3.35,3.5212,3.35,3.4988,1530400,3.3921428571428605
2006-09-13,3.5062,3.525,3.4575,3.4988,1749600,3.4051857142857176
2006-09-14,3.4862,3.57,3.4825,3.5375,856000,3.4218000000000037
2006-09-15,3.5538,3.5625,3.5,3.5438,1172800,3.450028571428575
2006-09-18,3.5162,3.5438,3.44,3.495,557600,3.4709142857142896
2006-09-19,3.375,3.3762,3.0438,3.1362,4633600,3.4378714285714325
2006-09-20,3.135,3.1938,3.0638,3.1688,1840800,3.4112714285714323
2006-09-21,3.1675,3.1712,3.0488,3.0788,1737600,3.3512714285714327
2006-09-22,3.0625,3.105,3.0088,3.0962,1043200,3.293757142857147
2006-09-25,3.1088,3.1562,3.0625,3.1188,3279200,3.233942857142861
2006-09-26,3.1062,3.225,3.0975,3.1875,1792800,3.183042857142861
2006-09-27,3.1888,3.2425,3.1188,3.1588,957600,3.135014285714289
2006-09-28,3.165,3.18,3.1037,3.1062,1343200,3.1307285714285755
2006-09-29,3.0875,3.125,3,3.02,1005600,3.109471428571432
2006-10-02,3.0075,3.0238,2.9575,2.99,2111200,3.096785714285718
2006-10-03,2.9775,3.0538,2.97,3.03,1219200,3.087328571428575
2006-10-04,3.0175,3.0938,3.0175,3.0938,1142400,3.083757142857146
2006-10-05,3.0938,3.1538,3.09,3.1338,619200,3.0760857142857176
2006-10-06,3.125,3.1525,3.0925,3.1275,426400,3.0716142857142894
2006-10-09,3.1375,3.1712,3.0488,3.1612,468000,3.079471428571432
2006-10-10,3.1612,3.1762,3.115,3.165,1630400,3.100185714285718
2006-10-11,3.1662,3.2175,3.125,3.1488,580800,3.122871428571432
2006-10-12,3.1588,3.245,3.1562,3.2375,655200,3.152514285714289
2006-10-13,3.24,3.25,3.1988,3.2062,729600,3.168571428571432
2006-10-16,3.2,3.2625,3.2,3.2475,712800,3.184814285714289
2006-10-17,3.235,3.25,3.22,3.2338,828800,3.200000000000003
2006-10-18,3.235,3.2738,3.18,3.1938,802400,3.2046571428571453
2006-10-19,3.1688,3.2238,3.1562,3.2188,1416800,3.21234285714286
2006-10-20,3.2275,3.2275,3.1625,3.1762,1089600,3.2162571428571454
2006-10-23,3.1838,3.19,3.1375,3.145,879200,3.2030428571428593
2006-10-24,3.1388,3.1738,3.1325,3.1538,796800,3.195557142857145
2006-10-25,3.1625,3.2,3.1425,3.1612,704000,3.1832285714285744
2006-10-26,3.1625,3.19,3.125,3.1888,2600800,3.176800000000003
2006-10-27,3.1888,3.1888,3.1388,3.1538,3466400,3.1710857142857174
2006-10-30,3.1438,3.2312,3.1438,3.2262,1011200,3.17214285714286
2006-10-31,3.2262,3.3112,3.2262,3.3025,1967200,3.1901857142857173
2006-11-01,2.7562,2.8088,2.6112,2.6125,21053600,3.114114285714289
2006-11-02,2.6188,2.6575,2.5675,2.5688,4117600,3.03054285714286
2006-11-03,2.6112,2.6812,2.5312,2.565,2417600,2.9453714285714314
2006-11-06,2.5838,2.6988,2.56,2.6788,2091200,2.8725142857142885
2006-11-07,2.6788,2.6862,2.6275,2.6412,1364000,2.799285714285717
2006-11-08,2.6412,2.6912,2.625,2.6788,1427200,2.721085714285717
2006-11-09,2.6875,2.6875,2.6225,2.645,1963200,2.627157142857146
2006-11-10,2.65,2.6862,2.6325,2.675,1133600,2.6360857142857173
2006-11-13,2.6762,2.6888,2.6562,2.6575,640000,2.648757142857146
2006-11-14,2.67,2.7762,2.6575,2.7713,1549600,2.678228571428574
2006-11-15,2.7838,2.8312,2.7762,2.8062,1418400,2.6964285714285743
2006-11-16,2.8188,2.8375,2.79,2.8112,732000,2.7207142857142883
2006-11-17,2.8362,2.8362,2.7638,2.7962,1117600,2.737485714285717
2006-11-20,2.7812,2.8388,2.7675,2.835,1420000,2.7646285714285743
2006-11-21,2.8288,2.86,2.7962,2.8475,612800,2.7892714285714315
2006-11-22,2.8488,2.8688,2.8312,2.8575,424000,2.81784285714286
2006-11-24,2.8575,2.8912,2.8462,2.8688,377600,2.8317714285714315
2006-11-27,2.8675,2.87,2.7588,2.7762,1007200,2.827485714285717
2006-11-28,2.76,2.7612,2.6938,2.7287,1225600,2.8157000000000028
2006-11-29,2.7362,2.7912,2.7362,2.7762,1255200,2.81284285714286
2006-11-30,2.7688,2.865,2.7638,2.8312,1280800,2.8123000000000027
2006-12-01,2.8375,2.8562,2.8062,2.8462,1163200,2.812114285714288
2006-12-04,2.8462,2.8975,2.8212,2.8712,3309600,2.814071428571431
2006-12-05,2.875,2.8888,2.7938,2.8325,1312800,2.8088857142857164
2006-12-06,2.8388,2.9188,2.8388,2.8438,1808000,2.8185428571428597
2006-12-07,2.85,2.8688,2.8388,2.8438,1955200,2.834985714285717
2006-12-08,2.8425,2.855,2.825,2.8338,1504000,2.8432142857142884
2006-12-11,2.8375,2.8875,2.835,2.865,858400,2.8480428571428598
2006-12-12,2.875,2.885,2.825,2.8562,1210400,2.849471428571431
2006-12-13,2.8688,2.8688,2.825,2.86,1942400,2.8478714285714313
2006-12-14,2.86,2.8938,2.8512,2.8562,1141600,2.851257142857146
2006-12-15,2.875,2.8838,2.85,2.875,1492800,2.855714285714289
2006-12-18,2.875,2.885,2.8562,2.86,1129600,2.8580285714285742
2006-12-19,2.8312,2.8438,2.7875,2.81,893600,2.854628571428574
2006-12-20,2.8062,2.8488,2.8062,2.8175,644000,2.8478428571428593
2006-12-21,2.8075,2.8588,2.8075,2.8338,1068800,2.8446428571428592
2006-12-22,2.8262,2.8338,2.8,2.825,860800,2.8396428571428594
2006-12-26,2.825,2.8438,2.8075,2.8388,1104000,2.8371571428571447
2006-12-27,2.84,2.9112,2.84,2.9088,608000,2.841985714285716
2006-12-28,2.91,2.95,2.9062,2.9425,988000,2.8537714285714304
2006-12-29,2.9262,2.9275,2.8537,2.8612,748800,2.8610857142857165
2007-01-03,2.9112,2.9112,2.7962,2.82,1220000,2.861442857142859
2007-01-04,2.825,2.85,2.8075,2.8338,1025600,2.861442857142859
2007-01-05,2.835,2.835,2.7325,2.7513,1030400,2.850914285714288
2007-01-08,2.7513,2.765,2.705,2.7575,497600,2.8393000000000024
2007-01-09,2.7738,2.7738,2.6788,2.6875,1264800,2.807685714285717
2007-01-10,2.6775,2.695,2.6412,2.6625,1285600,2.7676857142857174
2007-01-11,2.6625,2.725,2.6625,2.7112,1025600,2.7462571428571456
2007-01-12,2.7538,2.875,2.7513,2.8537,2123200,2.7510714285714313
2007-01-16,2.8812,2.9475,2.8812,2.9075,1082400,2.7616000000000023
2007-01-17,2.9062,2.9525,2.9062,2.92,1116000,2.7857000000000025
2007-01-18,2.9238,2.9712,2.9,2.9638,2117600,2.815171428571431
2007-01-19,2.965,3.0125,2.9475,3.0075,684000,2.860885714285717
2007-01-22,2.9938,3.0438,2.9938,3,883200,2.9091000000000022
2007-01-23,3.0013,3.1162,3.0013,3.1125,1695200,2.966428571428574
2007-01-24,3.1237,3.1862,3.1112,3.1838,831200,3.013585714285717
2007-01-25,3.1838,3.2062,3.1675,3.1975,870400,3.055014285714289
2007-01-26,3.2,3.2212,3.1875,3.2075,596800,3.096085714285717
2007-01-29,3.2125,3.35,3.2125,3.2788,1512000,3.1410857142857176
2007-01-30,3.3,3.3375,3.3,3.3312,764000,3.187328571428574
2007-01-31,3.33,3.3588,3.2675,3.345,1467200,3.2366142857142886
2007-02-01,3.37,3.4412,3.3425,3.3625,1407200,3.272328571428574
2007-02-02,3.3625,3.4625,3.2912,3.3738,1597600,3.299471428571431
2007-02-05,3.3738,3.3738,3.2625,3.2788,1526400,3.3110857142857166
2007-02-06,3.2788,3.2838,3.24,3.2713,1140800,3.3202000000000025
2007-02-07,3.2713,3.33,3.25,3.305,840000,3.3239428571428595
2007-02-08,3.305,3.3175,3.2525,3.2912,366400,3.3182285714285737
2007-02-09,3.2925,3.2925,3.2062,3.255,573600,3.305371428571431
2007-02-12,3.2538,3.325,3.23,3.2475,603200,3.2889428571428594
2007-02-13,3.2513,3.2925,3.2362,3.2675,668784,3.273757142857145
2007-02-14,3.2638,3.285,3.2162,3.2175,810400,3.265000000000002
2007-02-15,3.2225,3.2538,3.2038,3.2487,368800,3.2617714285714308
2007-02-16,3.26,3.26,3.2325,3.24,316800,3.2524857142857164
2007-02-20,3.2238,3.25,3.2012,3.2125,909600,3.241242857142859
2007-02-21,3.2,3.225,3.16,3.1712,1091200,3.2292714285714306
2007-02-22,3.1712,3.1938,3.125,3.1612,1247200,3.2169428571428598
2007-02-23,3.1612,3.2312,3.125,3.1962,1552000,3.2067571428571453
2007-02-26,3.1962,3.26,3.065,3.2262,1054512,3.208000000000002
2007-02-27,3.195,3.2312,3.0188,3.075,1174400,3.1831857142857163
2007-02-28,3.0675,3.12,2.9275,3.0525,726400,3.156400000000002
2007-03-01,3.0213,3.1062,2.99,3.0688,884000,3.1358714285714306
2007-03-02,3.0575,3.13,2.9512,2.9625,772800,3.106057142857145
2007-03-05,2.9375,3.0488,2.9138,2.9362,1639200,3.0739142857142876
2007-03-06,2.9562,3.085,2.9475,3.0825,1274400,3.0576714285714304
2007-03-07,3.0588,3.115,2.9812,3.07,1256800,3.0353571428571446
2007-03-08,3.0938,3.12,2.9962,3.0412,1172800,3.0305285714285732
2007-03-09,3.0625,3.125,3.035,3.075,849600,3.033742857142859
2007-03-12,3.075,3.075,3.0088,3.0275,681600,3.027842857142859
2007-03-13,3.0262,3.0925,2.9312,2.9562,839200,3.0269428571428594
2007-03-14,2.9575,3.01,2.9125,2.98,773600,3.033200000000002
2007-03-15,2.99,3.2175,2.99,3.0425,836000,3.027485714285717
2007-03-16,3.0412,3.0412,2.9262,2.9688,894400,3.0130285714285736
2007-03-19,2.9825,3.0625,2.9825,3.0288,391200,3.011257142857145
2007-03-20,3.0213,3.125,3.0213,3.0812,2376800,3.0121428571428592
2007-03-21,3.0938,3.1125,3.0325,3.0725,1228000,3.018571428571431
2007-03-22,3.0712,3.1188,3.0225,3.035,592000,3.029828571428574
2007-03-23,3.03,3.0675,2.9412,3.0013,1516000,3.0328714285714313
2007-03-26,2.9588,3.0188,2.785,2.8638,4328000,3.0073428571428598
2007-03-27,2.8325,2.8338,2.7275,2.7525,2474400,2.9764428571428603
2007-03-28,2.7525,2.7612,2.6825,2.7375,2897600,2.9348285714285747
2007-03-29,2.7513,2.7812,2.705,2.7412,1050400,2.886257142857146
2007-03-30,2.7513,2.8,2.6512,2.6912,2039200,2.8317857142857177
2007-04-02,2.69,2.705,2.6388,2.7038,964000,2.784471428571432
2007-04-03,2.7038,2.8,2.6762,2.69,1542400,2.7400000000000033
2007-04-04,2.69,2.7025,2.6725,2.6788,2418400,2.7135714285714316
2007-04-05,2.6788,2.7375,2.675,2.6988,1202400,2.705900000000003
2007-04-09,2.7075,2.7175,2.6625,2.7138,2656800,2.702514285714288
2007-04-10,2.7188,2.745,2.6962,2.71,3575200,2.6980571428571456
2007-04-11,2.6788,2.68,2.5475,2.5738,1848000,2.681285714285717
2007-04-12,2.5638,2.6188,2.5638,2.6062,672800,2.66734285714286
2007-04-13,2.6062,2.6188,2.565,2.5875,451200,2.652700000000003
2007-04-16,2.6188,2.6312,2.575,2.62,1039200,2.6443000000000034
2007-04-17,2.6263,2.6788,2.6088,2.6263,1954400,2.63394285714286
2007-04-18,2.6263,2.6425,2.575,2.6088,874400,2.61894285714286
2007-04-19,2.6037,2.7,2.5625,2.64,1304800,2.60894285714286
2007-04-20,2.6875,2.7225,2.6375,2.6925,1140000,2.625900000000003
2007-04-23,2.72,2.7325,2.685,2.7,1135200,2.639300000000003
2007-04-24,2.71,2.725,2.6625,2.6725,926400,2.6514428571428605
2007-04-25,2.6838,2.7038,2.6263,2.63,842400,2.6528714285714314
2007-04-26,2.6275,2.6325,2.49,2.5312,2820800,2.6392857142857173
2007-04-27,2.5288,2.5288,2.5038,2.5125,1271200,2.6255285714285748
2007-04-30,2.5238,2.5488,2.5125,2.5488,1864000,2.6125000000000034
2007-05-01,2.5488,2.59,2.525,2.565,2433600,2.594285714285718
2007-05-02,2.565,2.6925,2.5562,2.6662,2132800,2.5894571428571465
2007-05-03,2.6662,2.7788,2.6588,2.71,1729600,2.5948142857142895
2007-05-04,2.66,2.785,2.55,2.7238,5190400,2.60821428571429
2007-05-07,2.7212,2.7287,2.5988,2.6062,2692800,2.6189285714285755
2007-05-08,2.5812,2.6212,2.5625,2.6062,1772800,2.63231428571429
2007-05-09,2.6125,2.6125,2.5825,2.595,1433600,2.6389142857142898
2007-05-10,2.5938,2.5975,2.495,2.4987,3799200,2.6294428571428616
2007-05-11,2.5175,2.5312,2.4875,2.4938,2420000,2.60481428571429
2007-05-14,2.4975,2.5088,2.4425,2.465,2058400,2.56981428571429
2007-05-15,2.465,2.4812,2.4262,2.4312,1367200,2.5280142857142898
2007-05-16,2.4288,2.4938,2.4262,2.4912,1242400,2.5115857142857188
2007-05-17,2.4987,2.5125,2.4475,2.4638,963200,2.4912428571428618
2007-05-18,2.4775,2.5562,2.4562,2.5225,1375200,2.480885714285719
2007-05-21,2.5262,2.7012,2.5138,2.6388,1229600,2.5009000000000046
2007-05-22,2.6638,2.7325,2.6,2.6575,852800,2.5242857142857185
2007-05-23,2.6562,2.7162,2.63,2.6375,496800,2.5489285714285757
2007-05-24,2.6325,2.7325,2.6162,2.6938,977600,2.586442857142861
2007-05-25,2.6875,2.75,2.6662,2.7025,545600,2.6166285714285755
2007-05-29,2.7225,2.7438,2.6712,2.73,614400,2.6546571428571473
2007-05-30,2.6988,2.7475,2.6875,2.71,1202400,2.6814428571428617
2007-05-31,2.625,2.7,2.4875,2.5,5655200,2.66161428571429
2007-06-01,2.52,2.5625,2.4975,2.5388,1661600,2.6446571428571475
2007-06-04,2.5262,2.5262,2.4875,2.515,2075200,2.6271571428571474
2007-06-05,2.5,2.5075,2.4775,2.4862,1408800,2.5975000000000046
2007-06-06,2.4862,2.4862,2.425,2.4488,1709600,2.5612571428571473
2007-06-07,2.45,2.4925,2.4062,2.43,1257600,2.518400000000004
2007-06-08,2.425,2.4562,2.4,2.4188,1043200,2.4768000000000043
2007-06-11,2.42,2.4375,2.3788,2.4,648800,2.4625142857142897
2007-06-12,2.3763,2.4112,2.25,2.3675,5972000,2.4380428571428614
2007-06-13,2.3862,2.3875,2.3012,2.3375,4788000,2.4126857142857183
2007-06-14,2.3475,2.3963,2.3388,2.3675,2774400,2.395728571428575
2007-06-15,2.3862,2.4088,2.3662,2.3712,1629600,2.384642857142861
2007-06-18,2.3725,2.45,2.36,2.4225,1772000,2.3835714285714324
2007-06-19,2.415,2.4162,2.3662,2.3725,1196800,2.3769571428571465
2007-06-20,2.3862,2.41,2.3688,2.3825,2144000,2.374457142857146
2007-06-21,2.3825,2.3825,2.3638,2.375,867200,2.3755285714285748
2007-06-22,2.5912,2.5912,2.3638,2.475,2013600,2.3951714285714316
2007-06-25,2.475,2.5762,2.39,2.4775,1604800,2.4108857142857176
2007-06-26,2.4862,2.52,2.45,2.5162,747200,2.431600000000003
2007-06-27,2.5013,2.5213,2.47,2.51,1076000,2.444100000000003
2007-06-28,2.51,2.5838,2.475,2.5138,806400,2.4642857142857175
2007-06-29,2.515,2.5213,2.415,2.4538,1014400,2.4744714285714315
2007-07-02,2.4612,2.6125,2.4512,2.5025,1449600,2.4926857142857175
2007-07-03,2.495,2.535,2.4812,2.4912,500000,2.4950000000000037
2007-07-05,2.4838,2.5412,2.4662,2.5013,677600,2.4984000000000037
2007-07-06,2.49,2.5438,2.4888,2.5312,839200,2.500542857142861
2007-07-09,2.5275,2.5975,2.4925,2.5638,550400,2.508228571428575
2007-07-10,2.5462,2.5538,2.46,2.4912,888800,2.5050000000000034
2007-07-11,2.525,2.525,2.3875,2.4338,758400,2.5021428571428608
2007-07-12,2.4625,2.4762,2.3838,2.4612,586400,2.4962428571428608
2007-07-13,2.45,2.4612,2.3625,2.4125,1275200,2.485000000000004
2007-07-16,2.6138,2.6138,2.3238,2.3362,665600,2.46141428571429
2007-07-17,2.3325,2.3362,2.2638,2.2725,1808000,2.424457142857147
2007-07-18,2.2625,2.3275,2.2275,2.2562,839200,2.38051428571429
2007-07-19,2.25,2.3025,2.2188,2.2438,1267200,2.3451714285714327
2007-07-20,2.265,2.265,2.2,2.2362,1138400,2.3169428571428616
2007-07-23,2.25,2.3025,2.2375,2.2412,1084800,2.28551428571429
2007-07-24,2.2162,2.2688,2.15,2.2175,1163200,2.2576571428571475
2007-07-25,2.2688,2.285,2.1962,2.2138,959200,2.240171428571433
2007-07-26,2.1562,2.2438,2.1525,2.2138,1120800,2.2317857142857185
2007-07-27,2.1875,2.235,2,2.0088,4126400,2.196442857142862
2007-07-30,2.0088,2.1463,2,2.125,2972000,2.179471428571433
2007-07-31,2.5312,2.5312,2.0525,2.0875,2420800,2.158228571428576
2007-08-01,2.0875,2.1612,2.0788,2.1325,1196800,2.1427000000000045
2007-08-02,2.13,2.1912,2.0825,2.1112,970400,2.12751428571429
2007-08-03,2.1125,2.1425,2.08,2.115,1315200,2.1134000000000044
2007-08-06,2.1237,2.2188,2.045,2.1,1665600,2.0971428571428614
2007-08-07,2.0812,2.0975,2.0025,2.0625,2168800,2.10481428571429
2007-08-08,2.0925,2.2262,2.0925,2.1738,3479200,2.111785714285719
2007-08-09,2.1875,2.4012,2.085,2.2125,5912800,2.1296428571428616
2007-08-10,2.2125,2.315,1.9138,2.0025,2482400,2.111071428571433
2007-08-13,2.04,2.0488,1.9688,2.0013,1102400,2.095371428571433
2007-08-14,2.01,2.0325,1.9225,1.97,944000,2.074657142857147
2007-08-15,1.9588,1.9988,1.8512,1.9225,1007200,2.0493000000000046
2007-08-16,1.8975,1.9862,1.8788,1.9275,813600,2.03001428571429
2007-08-17,2.1562,2.2038,1.8962,1.9138,1264800,1.992871428571433
2007-08-20,1.9238,1.9988,1.8788,1.9488,929600,1.9552000000000045
2007-08-21,1.9375,1.9612,1.7112,1.81,2325600,1.9277000000000046
2007-08-22,1.8162,1.8638,1.7412,1.7588,1508000,1.8930571428571474
2007-08-23,1.7575,1.8338,1.7488,1.7612,708800,1.8632285714285761
2007-08-24,1.7588,1.7588,1.575,1.6812,3228800,1.8287571428571476
2007-08-27,1.79,1.79,1.6762,1.74,1023200,1.8019714285714332
2007-08-28,1.72,1.7438,1.6638,1.725,1422400,1.7750000000000046
2007-08-29,1.7312,1.8038,1.6988,1.7575,817600,1.7476714285714332
2007-08-30,1.75,1.75,1.7,1.7212,580000,1.7349857142857188
2007-08-31,1.7438,1.7438,1.675,1.6788,652000,1.7235571428571475
2007-09-04,1.675,1.7188,1.6688,1.715,1448800,1.7169571428571473
2007-09-05,1.71,1.7188,1.6662,1.6662,728800,1.71481428571429
2007-09-06,1.6688,1.6725,1.5875,1.61,927200,1.6962428571428614
2007-09-07,1.5875,1.6325,1.5425,1.5975,1806400,1.6780285714285756
2007-09-10,1.6125,1.6462,1.5562,1.6025,1606400,1.6558857142857184
2007-09-11,1.595,1.5975,1.5125,1.5625,918400,1.63321428571429
2007-09-12,1.5688,1.5838,1.545,1.5688,932800,1.617500000000004
2007-09-13,1.5738,1.5812,1.5188,1.5238,780000,1.5901857142857183
2007-09-14,1.515,1.5175,1.3888,1.4175,2377600,1.554657142857147
2007-09-17,1.4013,1.4175,1.3338,1.3412,1171200,1.5162571428571472
2007-09-18,1.46,1.4888,1.3425,1.4425,2009600,1.4941142857142897
2007-09-19,1.4412,1.5475,1.3625,1.4837,1380000,1.4771428571428615
2007-09-20,1.4762,1.5212,1.4013,1.47,1190400,1.463928571428576
2007-09-21,1.505,1.5062,1.3988,1.42,1072800,1.442671428571433
2007-09-24,1.4238,1.4325,1.3338,1.3775,1165600,1.421771428571433
2007-09-25,1.3738,1.3825,1.295,1.33,1464800,1.409271428571433
2007-09-26,1.3275,1.375,1.3238,1.33,1262400,1.407671428571433
2007-09-27,1.3312,1.375,1.3088,1.3188,1594400,1.3900000000000041
2007-09-28,1.3162,1.3988,1.3162,1.39,1377600,1.3766142857142898
2007-10-01,1.3825,1.4062,1.3562,1.39,1334400,1.3651857142857184
2007-10-02,1.4,1.56,1.4,1.4825,1648800,1.3741142857142898
2007-10-03,1.4762,1.5238,1.4075,1.4475,1008000,1.3841142857142898
2007-10-04,1.45,1.525,1.4475,1.4912,1081600,1.4071428571428615
2007-10-05,1.5062,1.5438,1.4988,1.5212,918400,1.434457142857147
2007-10-08,1.5088,1.5125,1.4025,1.4162,962400,1.4483714285714329
2007-10-09,1.415,1.505,1.3862,1.475,594400,1.4605142857142899
2007-10-10,1.47,1.5275,1.4312,1.4425,710400,1.4680142857142897
2007-10-11,1.4625,1.5362,1.4362,1.525,887200,1.4740857142857184
2007-10-12,1.5125,1.5312,1.4588,1.4625,975200,1.4762285714285757
2007-10-15,1.4612,1.5,1.3875,1.4162,1114400,1.46551428571429
2007-10-16,1.425,1.4375,1.3575,1.4025,676800,1.448557142857147
2007-10-17,1.4088,1.4088,1.31,1.3338,2260800,1.4367857142857186
2007-10-18,1.3188,1.3662,1.3188,1.3412,1311200,1.417671428571433
2007-10-19,1.335,1.375,1.325,1.3462,1462400,1.40391428571429
2007-10-22,1.3012,1.3875,1.2888,1.3638,1040800,1.3808857142857183
2007-10-23,1.3775,1.3875,1.3225,1.335,650400,1.3626714285714325
2007-10-24,1.3338,1.3662,1.2538,1.2962,961600,1.3455285714285754
2007-10-25,1.29,1.3662,1.2,1.225,1120800,1.3201714285714325
2007-10-26,1.26,1.26,1.1975,1.2312,787200,1.3055142857142896
2007-10-29,1.2425,1.3312,1.2412,1.3162,1137600,1.3019428571428608
2007-10-30,1.3112,1.3475,1.25,1.3312,1270400,1.2998000000000036
2007-10-31,1.3338,1.3725,1.305,1.355,610400,1.298542857142861
2007-11-01,1.3138,1.355,1.2175,1.2488,1138400,1.2862285714285753
2007-11-02,1.265,1.2763,1.1875,1.2188,1107200,1.2751714285714326
2007-11-05,1.2188,1.2188,1.0987,1.1038,1094120,1.2578571428571468
2007-11-06,0.8938,1.0612,0.8938,0.9962,8053600,1.2242857142857184
2007-11-07,0.97,1.05,0.9488,1.0438,4219440,1.1853714285714325
2007-11-08,1.0438,1.1325,1.015,1.1325,3563200,1.156985714285718
2007-11-09,1.125,1.125,0.975,1,2725600,1.1062714285714323
2007-11-12,1,1.0075,0.9775,0.9875,1718400,1.068942857142861
2007-11-13,0.9938,1.01,0.9875,1.0062,1684000,1.0385714285714323
2007-11-14,1.005,1.01,0.9862,1,1251200,1.0237428571428608
2007-11-15,0.98,1.025,0.98,1.0212,1186920,1.0273142857142896
2007-11-16,1.0212,1.0588,1,1.0062,976800,1.021942857142861
2007-11-19,1,1.0075,0.89,0.9112,1483024,0.9903285714285752
2007-11-20,0.9125,0.9262,0.8475,0.8675,1293760,0.9714000000000037
2007-11-21,0.8688,0.8688,0.78,0.8088,2049600,0.9458714285714322
2007-11-23,0.8388,0.8388,0.7712,0.7862,753720,0.9144428571428609
2007-11-26,0.79,0.7938,0.6675,0.6762,1944800,0.868185714285718
2007-11-27,0.6812,0.795,0.6812,0.7588,2899200,0.8307000000000037
2007-11-28,0.7775,0.875,0.725,0.8425,4699600,0.8073142857142894
2007-11-29,0.9138,1.0925,0.86,0.8738,5273600,0.8019714285714323
2007-11-30,0.8812,0.955,0.835,0.8612,2843064,0.8010714285714323
2007-12-03,0.8762,0.9738,0.8512,0.8625,1488680,0.808742857142861
2007-12-04,0.855,0.9012,0.855,0.8775,2166176,0.821785714285718
2007-12-05,0.8912,0.8925,0.85,0.8612,2107200,0.8482142857142895
2007-12-06,0.8875,1,0.875,1,3048800,0.8826714285714324
2007-12-07,0.9938,1.0288,0.9412,0.965,1923464,0.9001714285714323
2007-12-10,0.975,1.0275,0.9525,0.9562,2152000,0.9119428571428608
2007-12-11,1.0188,1.0625,0.935,0.9625,1864800,0.9264142857142895
2007-12-12,0.9875,1,0.8688,0.9138,1537800,0.933742857142861
2007-12-13,0.9188,0.94,0.8662,0.8838,1546400,0.9346428571428609
2007-12-14,0.8762,0.9175,0.8662,0.895,1074560,0.9394714285714324
2007-12-17,0.8875,0.92,0.8138,0.8138,1065400,0.9128714285714323
2007-12-18,0.815,0.8475,0.7925,0.8175,1757600,0.8918000000000037
2007-12-19,0.8725,0.8725,0.7938,0.81,1095200,0.8709142857142894
2007-12-20,0.825,0.8975,0.8125,0.8975,1111168,0.8616285714285751
2007-12-21,0.9138,1.04,0.9,1.04,1740192,0.8796571428571465
2007-12-24,1.1513,1.2337,1.1062,1.1112,2352560,0.9121428571428608
